ten_quan,url_goc,diem,noi_dung,user
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.8,"Mình đi với gia đình, kêu 1 phần gà lên mâm đặc biệt + 1 phần canh chả bò, ăn no và ngon lắm! Tuy nhiên, bình thường mình ăn ở dưới lầu thì không sao nhưng trên lầu muỗi nhiều lắm T.T",Kim Ngân Võ
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.0,"Đây là quán khởi đầu chong phong trào gà mẹt thì phải. giờ có nhiều quán mới mở ra hơn nhưng dù sao ăn ở đây vẫn là ngon nhất, chất lượng như đời đầu.
Một mẹt gà thì thường có 4 món, ăn 3 người là no lắm luôn. Trong mẹt gà lên mâm thì có các món như xôi với pate, gỏi gà xé phay, gà nướng và lòng gà xào, ở giữa thêm chén nước chấm. Xôi ở đây ngon, ăn vừa miệng, hết vẫn còn thèm hehe. Gỏi gà trộn cũng khá ngon, chấm thêm muối tiêu chanh là tuyệt ạ. Lòng gà xào quá ít, chỉ có mỗi một cái trứng non vs 2-3 lát lòng. Gà nướng cay vừa, chấm sốt vừa miệng.
Ở đây còn có món chả đùm ngon ze kêu. Tới ăn không thể không thử. Giá hơi cao đó nhưng không sao, ngon là được.",Công Tước Mật
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.4,"Món ngon, hok quá ít cũng hok quá nhiều. 
Nhân viên thì hok nhiệt tình, kêu cái bánh đa 5 lần 7 lượt đến lúc tính tiền vẫn hok đem ra nhưng lại tính vào hoá đơn.
Sàn khá dơ, trơn.
Quán cực kì ồn ào",Kim Ngọc
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,9.0,"Chỉ cần dùng 4 từ "" CỰC KÌ HÀI LÒNG"". Tại sao mình lại nói vậy? Trước hết là cách bày trí trong quán khá đơn giản nhưng đem lại cảm giác mộc mạc, ấm cúng nếu bạn đi cùng gia đình hoặc người thân thì thật là tuyệt. Thứ hai là đến món ăn, món ăn được bày trí khá đẹp mắt, hương vị ngon, trong đó mình thích nhất món Gà lên mâm đặc biệt. Giá cả cũng phải chăng, vừa túi tiền. Thứ ba, nhân viên phục vụ khá nhiệt tình, nhanh chóng, niềm nở, chào hỏi, vui tính ( điểm cộng cho quán). Tất nhiên, mình sẽ còn đến quán nhiều lần nữa!!!!",Trần Ngọc Tú
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,8.2,"Quán này gần nhà nên có dịp đến thường xuyên. Cách bài trí kiểu bàn ghế tre dân dã, không gian quán nhỏ. đặc sản của quán là gà lên mâm. Theo mình thì chỉ có xôi ngon... Quán cũng có nhiều món ngon khác. Phục vụ tốt.",Minhtrang2478
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,6.4,"Hôm nay đi ăn với bạn, 2 chị em gọi 1 suất gà lên mâm. Chất lượng món ăn cũng được, nhưng 1 con gà con mà gần 300 là đắt. Với con gà này, ăn 2 chị em thì cũng phải cố chút, nhưng ăn 3 người thì chắc chắn không đủ. Đồ ra lâu, phục vụ chậm: 1 bạn mang 2 bát ra, nhưng mãi không có đũa mặc dù mình nhắc mấy lần. Đến khi đồ ra vẫn không có đũa, lúc đó mới có bạn đi lấy đũa cho mình.

Dù vậy thì cũng không có gì đáng nói lắm, cho đến khi mình về. Trước đó mình hỏi 1 bạn nhân viên ở đây có mất tiền gửi xe không để chuẩn bị sẵn tiền, bạn ấy bảo không. Đến khi ra lấy xe thì mất 5k. Mình thắc mắc là quán bảo miễn phí thì thái độ rất thách thức, thô lỗ. Số tiền không đáng nói nhưng vấn đề là cảm giác đọng lại: không biết là bạn gửi xe lừa mình hay bạn phục vụ đưa thông tin không chính xác. Lúc đó bạn mình can lại, chứ không có bạn thì mình đã làm cho ra lẽ. Số tiền nhỏ, nhưng cảm giác tiêu cực thì vẫn là tiêu cực.",Anna Dang
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,8.4,"- Vị trí: quán dễ tìm
- Không gian: tương đối rộng rãi, trang trí quán okay, có treo mấy lồng đèn xinh xinh nữa. mình đi buổi trưa quán bật toàn đèn vàng nên hơi khó nhìn một chút

- Đồ ăn: nhà mình gọi tất thảy 4 món, là gà lên mâm, rau muống xào, chả đùm, và nem lụi thịt nướng. Món nào cũng rất ngon, đặc biệt là gà lên mâm. nước chấm ở đây cũng rất vừa miệng, không bị ngọt. xôi mềm dẻo, không bị khô hay cứng.

- Giá cả: mình nghĩ giá ở đây vừa phải so với chất lượng.

- Nhân viên phục vụ tận tình chu đáo, thường xuyên rót thêm trà cho khách

à ở đây có một điểm mình thấy hay là khi gọi tính tiền, quán không ra bill ngay mà đưa cho khách check lại xem có đúng tên món và số lượng không rồi sau đó mới xuất bill.
điểm cộng lớn cho quán, bravo",Thy Ngo
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.0,"Thức ăn ngon, vừa miệng thích hợp hội họp gia đình bạn bè. Không gian nhỏ, nên đặt bàn trước để ngồi thoải mái hơn.
Quán ngay mặt tiền, sạch sẽ, dễ tìm, có chỗ gửi xe nhưng tốn phí cách quán khoảng 10m.
Giá cả phải chăng.
Phục vụ khá dễ thương.",Nhung Trần
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.8,"Quán hơi chật, nhân viên thân thiện, phục vụ nhanh. Gà làm ăn ngon, hợp khẩu vị, thịt dai, gửi xe hơi xa",Hoài Phan
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.2,"Lúc mình tới quán là vừa tầm giờ ăn tối nên đông nghịt người. Gửi xe trước tu viện hay giáo xứ Marina bên đối diện phía bên tay trái, phí là 5k. Mình phải ngồi bên ngoài chờ tầm 10-15 phút mới có bàn. 
Món ăn đa phần là gà nên mình chọn gà lên mâm đặc biệt hình như giá 330k. Phần này có thể 3 người ăn được, kêu thêm 1 phần gì nhỏ nữa là ok.
Không gian hơi chật, nền nhà trơn 1 tẹo vì dầu mỡ. Ánh sáng vàng kèm không gian mở nên có mở máy lạnh cũng cảm thấy hơi nóng. Có khu trên lầu nữa nhưng chưa có dịp lên.
Giá ở đây thì hơi mắc nhưng so với khẩu phần ăn như vậy là ok.
Phục vụ nhanh nhưng ít người, có 2 anh không mặc đồng phục vào sắp xếp bàn và tính tiền hình như là quabr lý.",Nguyễn Thị Thùy Dung
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.2,"Lâu lâu quay lại đây, đến đúng lúc quán đông khách nên phải đứng đợi 10p mới được xếp bàn.
Không gian trên lầu mát mẻ và đẹp hơn lầu trệt. Lần này đổi món mới. Cá lóc nướng lá chuối, gà quay hongkong, nem lụi.
Món cá lóc thì phần thịt fillet này kia được xẻ riêng gói vào lá chuối, ướp nghệ nướng. Nướng vừa tới nên thịt còn ẩm và ngon lắm. Phần xương sống và đầu đc chiên lên. Cuốn với bún bánh tráng chấm mắm nêm ăn ngon ngon.
Gà quay hongkong hơi khô, kimchi ăn kèm ngon lắm. Mình kêu thêm xôi ăn kèm, nếp ở đây ăn okay lắm.
Nem lụi cũng okay, sốt ăn kèm cũng béo béo.
Tổng thiệt hại khoảng gần 500k cho 4 người. No nóc ạ.",Khanh Phương
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,6.0,"Lâu lâu quay lại thì quán vẫn vậy :) lên món vẫn lâu. 
+ Sườn chìa nướng (49k/cây) : sườn mềm, ướp ngon nhưng thịt khá ít. Nên ăn ko đc bao nhiêu, thử lấy vị thôi. 
+ Gà lên mâm đặc biệt (325k/p) : thấy ko có gì đặc biệt. Gà quay hơi khô, nước sốt kèm ok. Xôi ngon. Gỏi gà bình thường. Lòng gà xào hành, nghệ tươi ; cũngggg ko thích lắm. 
+ Bò nhúng ớt (162k/p) : món này hơi bị khác thường ở đoạn NV mang nồi nước ớt ra, sau đó là rau bún và bò sống. Hỏi ăn ntn thì đc trả lời là nhúng vào nước ớt chờ chín. Mà cái thố ớt chỉ ở mức ấm chứ chả phải nóng gì, cầm 2 bên vẫn còn đc. Xong mới xin cái lò để hâm nóng, nhúng bò chứ thời gian bạn NV lấy bếp ra mình cho bò vào thử là nó chả tái nổi. !!! 
4 đứa ăn cũng 700k. Chả no mấy",Bio Chan
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.4,"Đến quán ăn vào một buổi tối mưa tầm tã. Order món gà lên mâm này, ăn vừa quên vừa lạ, nói chung là ngon, món xôi là lạ, mọi thứ nêm nếm vừa miệng! 
Gửi xe thì cách 1 khoảng, nên lúc đầu không biết cũng lơ ngơ lớ ngớ hơi bất tiện.
Không gian quán cũng ok, ấm cúng, thích hợp cho họp mặt gia đình, bạn bè vừa ăn uống, vừa nói chuyện!",Đức
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,8.6,"Rất coa duyên. Với quán này, mỗi lần đến lại được ăn nhiều món khác nhau. Toàn là đặc sản của Đà Nẵng rất thích nha.

Đặc biệt là món gà lên mâm, bạn có thể chọ luộc hoặc nướng. Nếu nướng thì vị gà đậm hơn, nên kiu thêm phần xôi thêm vì phần xôi trong gà lên mâm ít không đủ dùng đâu.

Lẩu nhìn rất thanh cảnh nha.. Nhìn dĩa rau thấy lạ so với những quá khác, vị nước lẩu cũng khá lạ.

À, món mực chiên nuớc mắm đặc biệt. Mình rất thích moan này lần nào tới cũng gọi.

Mít trộn hén cũng ngon, bánh đa giòn rụm.

Néu đi nhóm bạn nen đạt bàn trc nếu không muốn đợi lên món khá lâu.",Phuong Luong
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.0,"Vừa đi ăn về mình viết quả review ngay.
Gửi xe cách đó 10m, 5k/chiếc ạ. Vào gọi một phần gà lên mâm đặc biệt với bánh cuốn thịt heo hai da. Trong mẹt gà lên mâm thì có các món như xôi với pate, gỏi gà xé phay, gà nướng và lòng gà xào, ở giữa thêm chén nước chấm.
Xôi ở đây ngon, ăn vừa miệng, hết vẫn còn thèm hehe. Gỏi gà trộn cũng khá ngon, chấm thêm muối tiêu chanh là tuyệt ạ. Lòng gà xào quá ít, chỉ có mỗi một cái trứng non vs 2-3 lát lòng. Gà nướng cay vừa, chấm sốt vừa miệng.
Món cuốn thì thịt heo luộc ngon ạ, kiểu đà nẵng. Mắm nêm ở đây hơi hôi mình khôg thích lắm nhưng nhìn okay cả. Tổng thiệt hại hết 485k.",Khanh Phương
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,8.2,"Lớp tiếng nhật hẹn hò dẫn cô giáo người Nhật đi ăn chia tay :3 Cô bảo muốn ăn món Việt Nam thế là cả bọn dẫn cô đến đây trải nghiệm món thuần việt. 
Hôm cả bọn đến mưa tầm tã vậy mà quán vẫn đông không còn bàn, đứng chờ tầm 10' thì nhân viên sắp xếp cho vào. Món đáng nói nhất ở quán chắc là món gà lên mâm rồi, nêm nếm vừa đủ gà mềm thơm ăn thích lắm ahhh. Cả bọn ăn từ gà cho đến rau rồi đổi sang ăn luôn cả lẩu :)) menu có gì đặc biệt chắc đều đã gọi hết cả. Món nào cũng làm cả bọn hài lòng, đặc biệt là cô người Nhật (￣▽￣) cứ vừa ăn vừa khen.
Nhân viên và dịch vụ của quán khá ổn, điểm cộng là gửi xe bên kia đường không bị tính phí nha. Nếu có cơ hội nhất định sẽ quay lại quán lần nữa :3",TháiVi CN
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.0,"Lâu rồi mới quay lại đây ăn, chỗ này cũng là 1 trong các quán có món gà lên mâm đầu tiên ở SG. gà ta ăn ngon, mỗi món có cút chút dễ ăn, 1 mâm này cho khoảng 3 người ăn là vừa. Giá cả cũng khá khá chứ ko hẳn rẻ nha.",Huyền Như
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.4,"Mới ăn hôm qua. Đồ ăn ngon, giá cả hơi cao nhưng vẫn ok. Phục vụ thì quá chậm và quá kém. Quán đông khách nhưng chỉ có 2 3 phục vụ. Gọi gì cũng lâu nên chắc lần sau sẽ k quay lại vì cách phục vụ ở đây.",Trinh Ht
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.4,"Hôm đó mình đi 5 người, vì ko có bàn nên ngồi ngay chỗ máy lạnh phả xuống khá lạnh. 
Thức ăn ngon nhưng phục vụ hơi kỳ. 5 người mà cho 2 chén nước chấm, mỗi chén cũng khá ít. Xin mấy cái chén nhỏ múc ra để mỗi người chấm riêng. Do nước chấm ít nên ko đủ chấm, mình kêu thêm và nói là cứ tính tiền, sau đó ngồi chờ đến mấy người bạn ăn xong thì nước chấm vẫn chưa đc bưng ra.",Vicky Le
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.8,"Được giới thiệu đã lâu nay mới tranh thủ rủ đám bạn ghé ăn thử coi cái mâm nó như thế nào. Đánh giá màu sắc và cách bày trí thì đẹp, chộp lên nhìn thèm ngay. Giá thì được nhưng không gian hơi nhỏ. Vị nước chấm đậm đà. Đang đói bung nên khi quán mang lên tranh thủ chộp hình 1 phát rồi nháu nhàu vào ăn, xôi theo mình thì hơi mềm nên ăn dễ ngán nhưng vì 4 đứa ăn chung nên chừng 15p là hết sạch sành sanh. Tóm lại là một nơi đáng để tới mỗi khi thèm gà.",Đổng Trần
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.0,"Có ấn tượng tốt với quán vì chất lượng món ăn từ hồi mới mở ở Nguyễn Bỉnh Khiêm, giờ thì hay ghé chi nhánh Tú Xương hơn vì gần nhà. Quán bên Tú Xương mình thấy ko gian rộng rãi, ko bị ngộp & bàn kê san sát như NBK; trệt thì mở quạt còn lầu 1 có điều hoà nên mát mẻ hơn nhé, ngồi đó ngắm cái cây ngoài sân cũng phong cảnh hữu tình ra phết. Lần nào đến quán mình cũng đều phải kêu 1 gà lên mâm ah (gà quay) dù mắc khoảng hơn 300k 1 mâm nhg thấy ăn cũng đáng tiền vì chất lượng của nó với gà quay, xôi pate, gỏi gà, lòng xào nêm nếm rất vừa miệng. Xôi thì chưa ưng lắm vì thấy hơi nhão, nếu khô chút nữa thì ngon hơn. Ah món bò trùm mền và nem lụi thịt nướng cũng khá ổn đó các bạn.",Mai Trang
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.2,"299k cho một mâm gà có xôi, gỏi, lòng xào và gà hấp.
Đợi món khá lâu phải tầm 15 phút
Gà hấp ngon, xôi cũng ngon.
Gỏi hơi bị chua và mình ko thích lòng xào nên ko ăn",Đào Phượng Liên
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.8,"Phục vụ rất lâu. Mình phải chờ tới 20' - 30' mới có một món. Nước uống cũng phải chờ hơn 15' mới lên. Đồ ăn thì cũng vừa miệng, nhưng phục vụ lâu vậy chắc mình không quay lại nữa.",Scarlett Tran
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,5.8,"Mình đi cùng gia đình 2 lần ở đây, lần nào cũng hơn 20 người nhưng lúc nào cũng bực mình ra về vì sự phục vụ của nhân viên ở đây.
Thức ăn thì lên không đều, có khi những khách khác vô sau mà được phục vụ trước với những món mà mình đặt.
Góp ý là quán nên xem lại cách vận hành.",Max Tran
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,6.2,"Quán nhỏ hẹp, ngồi không được thoải mái lắm vì hơi bí. Món gà tạm ổn nhưng lẩu thì không ngon chút nào, cá thác lác bở rệt. Ăn hết tầm 200k một người là khá đắt. Ấn tượng xấu nhất là bãi giữ xe, cực kỳ bất lịch sự & thô lỗ!",Luu Quynh Anh
An Nam Quán - Gà Lên Mâm - Tú Xương,https://www.foody.vn/ho-chi-minh/an-nam-quan-tu-xuong,7.4,"-- KHÔNG GIAN: quán cũng khá rộng rãi nhưng ngồi trong nhà rất bí, mùi bếp dầu mỡ đậm luôn 🙁🙁, phải đổi bàn ra phía ngoài sân ngồi, tuy không có quạt nhưng cũng thoáng hơn trong nhà nhiều. Tầng 2 phòng máy lạnh nhưng mình chưa lên. Bàn ghế tre nên lúc mình ngồi quần bị móc vải, mấy bạn nữ cẩn thận nhé!! Gửi xe thì gửi ở phía bên kia đường rồi đi bộ qua. 

-- CHẤT LƯỢNG: Gà lên mâm khá ngon và nhiều, dọn 1 mâm lên gồm có gà nướng, gỏi gà, lòng gà xào và xôi. Món nào cũng ngon và đậm đà, xôi mềm nóng hổi ok lắm. Tụi mình gọi thêm 1 phần Rau luộc An Nam, là món kho quẹt, phần này khá nhiều và được sắp xếp khá đẹp mắt, ăn ngon.

-- GIÁ CẢ: 4 đứa ăn no căng cũng khoảng 500K thui.

-- DỊCH VỤ: Nhân viên khá nhanh nhẹn. Lên món cũng khá nhanh.",Mushroom Ashi
