ten_quan,url_goc,diem,noi_dung,user
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Thích trà sữa ở đây rồi đó,,vô tình có mã khuyến mãi đen dùng thử.. Giá giảm chat luong không giảm..ngon",Thức
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Lúc trước đến đây hk thích cho lắm vì khá nog và nhân viên cug hơi khó chịu.Nhug lần này đến lại hơi bất ngờ, nhân viên thi vô cùng dễ thương và thân thiện nhất là bạn order tối ák tư vấn nước rất nhiệt tình luon, khong gian mat mẽ hơn, mình lại có cảm tình rồi đấy..
Sẽ ung hộ tiếp sẽ ủng hộ ca tối nhiều hơn vì có bạn thu ngân dễ thương..♥️♥️",Ngọc Lan
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,8.6,Lúc 19h30 mình đến quán. Vô tình gặp chị order rất dễ thương và mình hỏi quán có chương trình giảm giá ji ko. Chị có chỉ mã và hướng dẫn mình sử dụng. Nhưng mình lỡ mua rồi.. lấy mã kum kì.. để lần sau mình lấy. Toàn bộ nhân viên rất thân thiện. Mình quên mức đường đá.. mình chạy lại kiu nhân viên pha chế để giảm mức đường xuống 50%. Lúc đó mình thấy ly rất nhiu. Nhưng bạn pha chế vẫn tươi cười và giảm theo khẩu vị của mình. Còn đến giao nước.. bạn nhân viên mỉm cười gọi tên nước... còn cảm ơn mình trước khi mình lấy nước xong. Cách chuyên nghiệp ở quán rất tốt. Không gian quán cần chỉnh sửa lại.. tại vì rất cũ.. ko còn đẹp. Đồ uống mình cho 9đ.. vì hợp giá tiền.. chắc chắn sẽ quay lại..,Minhng4463
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Nói chung là ok về quán này.. ko gian đẹp, nhân viên thân thiện.. đặc biệt là đồ uống rất ngon. Nếu các bạn muốn thử thì uống trà sữa kim cương đen oki gì đó. Mình ko nhớ nữa, món đó có thạch cafe bên trong. Trà sữa vị sirup uống rất lạ và ngon. Giá cả hợp lí,mình hỏi nhân viên có giảm giá hay ko. Nhân viên tận tình nói mình lần sao đến hãy sử dụng app ji đó. Mình có tải về máy. Nhưng mình ko muốn dùng mã vì chất lượng ở đây đáng đồng tiền bỏ ra.❤",Foodee_F8a5d383
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.8,Quán mình đã uống nhìu lần rui.. đồ uống vẫn giữ đc giá trị ngon và rẽ.. thường xuyên update những program giảm giá rất đặc biệt.. làm mình rất thích. Không gian hình như đổi mới.. đèn sáng hơn lúc trước lại còn nhân viên hiện nay rất thân thiện và nhiệt tình. Làm mình rất hài lòng 😊😊😊,Foodee_27e6ee79
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.8,Lần đầu tiên vào quán đã cảm thấy mát mẻ và thơm tho.. lần đầu uống món lạ lạ.. có tên là trà sữa panda.. có 2 loại trân châu ngon tuyệt. Không gian lm mình rất hài lòng. Nhân viên siêu cute.. hihi.. chắc chắn sẽ quay lại,Foodee_C29f7170
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Tuy là con trai không thích trà sữa cho mấy. Nhưng thật sự uống ở đây rất ok. Vị ngon, hương thơm, quán sạch đẹp, nhân viên thân thiện 👍",Nam Trần
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,Nước uống rất ngon và mã giảm giá M1T1 là điều kiện lí tưởng của sinh viên bọn mình. Nhân viên nói chuyện rất dễ thương và thân thiện. Lúc trước quán rất nóng bây giờ vô rất thoải mái và mát mẻ... mình rất thích luôn và sẽ ghé lại thường xuyên.,Phương Đặng
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Mình đến quán để học nhóm, rất hài lòng với sự phục vụ của quán. Tụi mình chọn trà trái cây để uống, trà xanh kiwi chua chua ngọt ngọt rất ngon, hoàng gia kem phô mai thơm thơm béo béo, trà xanh xoài ngọt nhẹ. Do mình đi vào buổi sáng nên vừa bước vô quán nghe thơm mùi trà đang nấu rất dễ chịu. Trên lầu thì có mùi thơm nhẹ nhàng. Quán rất sạch sẽ luôn. Nhân viên thân thiện rất vui vẻ. Rất hài lòng 👍👍👍 sẽ đến quán nhiều hơn.",Hien Nguyen
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Thảo là tín đồ trà sữa. Thảo thấy trà sữa ở đây rất ngon luôn nè. Mùi thơm. À rất thích kem phomai ở đây luôn, ngon gì đâu 😫",Huỳnh Thảo
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Thật ra mình là shipper. Nay mới uống thử lần đầu. Rất bất ngờ. Rất ngon. Hèn gì nhiều người đặt ở đây. Mà ở đây làm nhanh, rẹt rẹt có liền 👍",Kiều Tuấn
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Do người yêu thích nên cũng hay đi cùng. Đi riết rồi ghiền. Giờ chia tay rồi nhưng vẫn đi, đi một mình 🙃
Ngon, chất lượng. Nhân viên xinh.",Ca
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Ngon lắm luôn nè. Có chị thu ngân kia nhìn cưng cực. Giọng nói hay gì đâu 😛
View trên lầu rất xinh nha. Sống ảo thì phải đến. Nghe nhân viên nói chuẩn bị sửa chữa, chắc sẽ đẹp hơn nữa hiii 😘",Miu
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,Mùi vị ngon. Giá cả hợp lý. Đúng kiểu tiền nào của náy :)) đắt thì ngon thôi. Nhân viên ok. Độ sạch đẹp ok luôn :)) nên uống thử nhé ^^,Di Cát
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Thật sự rất bức xúc :)))
Trời ơi... tại sao? Tại sao?!!
LẠI CÓ THỂ NGON ĐẾN NHƯ VẬY 😋

Trà sữa có mùi hương nhẹ dịu và thơm, nước trái cây cũng vậy. Vị vừa phải (có thể giảm hoặc thêm độ ngọt tùy ý, khẩu vị). Trân châu và những topping khác, nói chung tất cả :)) ngon hơn những chỗ khác luôn, NHẤT LÀ KEM PHÔ MAI, độ ngọt và mặn rất vừa phải 👌

Phục vụ rất nhiệt tình và thân thiện. Chỉ tận tình từ cái chỗ ""gác chân chống xe"" :))) đã vậy toàn xinh đẹp ☺. Thêm nữa là quán sạch sẽ, mát mẽ.

Mình đã uống rất nhiều lần. Và rất nhiều món. Giờ mới đánh giá nè hihi :))) nên uống nhé!",Phương Loan
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.6,"TOCOTOCO D2 quả thật là siêu giảm giá mà chất lượng vẫn không giảm. uống 1 lần mà vẫn muốn order để mang về uống tiếp..., mã M1T1 liên tục. vừa rẻ lại vừa ngon.",Quang Trường
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Trà sữa thơm béo đậm đà, macchiato béo có vị mặn nhẹ siêu ngon, mặc dù giá khuyến mãi nhưng chất lượng không hề giảm, quán có chỗ ngồi trên lầu, thái độ phục vụ nhân viên rất dth nhé, không gian trên lầu rất thoải mái, có mùi thơm nhẹ dễ chịu. Rất hài lòng, sẽ quay lại nhiều 👍👍👍",Phương Phạm
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,Sáng nay mình mới ghé uống trà sữa ở đây. Vô tình bị bé thu ngân xinh đẹp làm trái tim mình rụng rời. 😂😂 Thái độ phục vụ rất ok. Trà sữa uống rất ngon ❤️❤️,Đạtt Phạmm
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,8.8,"Có đợt gần nhà nên hay ghé vào uống, mình thường uống matcha macchiato với trà sữa Panda, nói chung uống cũng khá ổn. Thích nhất là chú bảo vệ, chú siêu dễ thương luôn ấy, lúc nào cũng niềm nở cười hết. Nhưng giờ chuyển nhà rồi nên không còn hay ghé qua nữa :(",Thương Trúc
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.2,"Không gian thoải mái có xích đu dễ thương . Nước uống ngon thích nhất là trà sữa panda thơm vị nhài ngon với machiato ở đây có vị phomai với mặn nhẹ lại ko quá béo rất hợp khẩu vị của mình, ngon! Ai mê phomai như e thì nên ăn thử. Ở đây hay đc khuyến mãi giảm giá mà nước pha vẫn nhiều chứ ko bớt lại như những chổ khác👍🏻",Phuc Le
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,10.0,"Quán khá đẹp.
Không gian yên tĩnh. 
Nhân viên dễ thương.
Thức uống khỏi chê luôn best ngon.
Khác hẳn lúc trước uống luôn nha nha. 
Phù hợp cho các bạn học bài tụ tập nhóm để quẩy. 
Có mấy ghế xích đu siêu dễ thương để sống ảo. Thỏa đam mê các bạn nữ xinh đẹp. 
Hãy đến Toco Toco thưởng thức nhé.",Tri Tran
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.4,"Trà sữa ngOn.nhân viên phục vụ ok, vui vẻ nhiệt tình..không gian thoải mái..chắc chắn sẽ ung hộ thêm...☺☺☺",Hồ Thảo Trang
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.8,"Toco d2 giờ khác xưa rồi..tsua ngon hơn, nhân viên lại nhiệt tình thân thiện vui vẻ hơn..",Kiều Anh
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.0,"Đang ở cơ quan mà thèm trà sữa là nhớ ngay đến TOCOTOCO. Ngon ơi là ngon luôn!!! Giá rẻ nữa, khuyến mại liên tục luôn.",Gaby
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.4,"Lần đầu tiên đến quán, điều đầu tiên là rất mát mẻ. nhân viên nhiệt tình và thân thiện. Trên lầu những ánh đèn rất đẹp, rất thoải mái khi tự sướng... hihi. Nước uống ngon, đậm đà, mình rất thích và sẽ quay trở lại",Quang Trường
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,1.0,"Mình có mã M1T1 nên ghé quán, mình đến lúc 10h nhân viên bảo là chưa mở cửa. Mình ghé mini shop bên cạnh đó dạo một vòng chờ đến 10h30 quay trở lại thì shop vẫn treo cái bảng”chưa mở cửa”. Mình mới đi vào trong hỏi, lúc đó chú bảo vệ đang ngồi vắt chéo chân chơi điện thoại, 2 -3 em nhân viên cũng ngồi thong thả mỗi ngườu 1 cái điện thoại. Mình mới hỏi: 
- Chú ơi quán mấy giờ mở cửa
-10h con. 
- Giờ 10h30 rồi quán mở cửa chưa chú
- Mở mà không có nước bán
👿👿👿👿
Chưa thấy nơi nào như nơi này. Giờ có mua 1 tặng 3 cũng chẳng thèm ghé",Socola Socola
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,1.0,"Chưa thấy quán nào mà chú bảo vệ lại không có trách nhiệm đến vậy. Nhóm mình đến trước nên vô quán, đến khi đứa còn lại vô sau thì bị đuổi vì không có chỗ để xe. Ông chú nói chuyện kiểu như không có chỗ gửi xe thì chịu thôi chớ sao. Thật vô tâm và như muốn đổi khách. Quá chán và bất lịch sự",Vi Tường
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,3.4,"Lần đầu uống ở chi nhánh này, k cho thêm topping như đã đặt.
Đường đá tự động giảm thành 30% rất nhạt nhẽo.
Trân châu ở đây có mùi vị kỳ lạ so với các chi nhánh khác.",BongGon
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,6.0,"Nhân dịp giảm nên đặt uống, thích mỗi trân châu, trà sữa thì cũng bình thường, vị giống giống các quán trà sữa đài loan khác!",Ngọc Hân Trần
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,1.0,Quán gì mà macchiato hoàng gia kem phônmai . Lúc nào cũng hết là sao. 1 ngày đặt 3 lần k lần nào có. Hết thì ghi hết đi . Đặt mây tuàn chưa lần nào có,Thanhtrung
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,5.0,"Mình uống Tocotoco nhiều rồi, nhưng hnay tiện đi qua cơ sở này mới ghé vào lần đầu. 
1: vừa vào, các bạn nv đều tỏ vẻ lạnh nhạt thiếu nhiệt tình. Khi nghe nói bọn mình uống tại chỗ, 1 bạn nv nữ bảo bọn mình phải đi gửi xe vs giọng như đuổi khách vậy -_-
2: phải đi gửi xe cách đó k xa
3: đồ uống, mình gọi đường đá bt, nhưng cốc của cả hai đều vơi, chỉ đc 80% trong khi các cơ sở khác đều gần như đầy cốc? 
4: đường đá bt nhưng cốc 3ae của mình nhạt như k đường, còn Yakult chanh leo của bạn mình chua gắt đáng sợ. 
5: chỗ ngồi trên tầng thì rộng rãi, có 4 cái xích đu ngồi thoải mái cũng thú vị nhưng sát nhau, mình ngồi bị bạn nam vô duyên phía sau đung đưa liên tục đụng kêu cộc cộc, mình nhắc thì đc 1 lúc đâu lại vào đấy, mọi ng xung quanh khó chịu nhưng bạn ấy vẫn nhởn nhơ :) 
6: Uống đc cỡ 70% rồi thì phát hiện cốc 3ae của mình chỉ có đúng 1 miếng pudding ngón tay cái @@??? 

 Lần đầu mình uống ở cơ sở Tocotco nào mà gây thất vọng đến vậy. Chắc chắn sẽ k quay lại.",Hồng Ngọc Vũ
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,3.4,"Thiệt chứ vừa nhận hai ly ts uog mà mún chửi thề lun. Thua mình pha ở nhà nữa. Dặn đi dặn lại ko lấy tc sợi thay bằng tc đen nhân viên xác nhận rồi mà lúc nhận thì bỏ cái thạch j màu trắng zô, tc đen thì nó dở ko dẻo dai jog mấy chi nhánh khác. Lần đầu đặt chi nháh này lun. Quá tệ. Trà pha lạt nhách ko béo ko thơm j het lun. Ko hỉu chủ của chi nhah này quản lí nv kieu j bỏ cả đống tiền ra đầu tư mà để nv pha chế dở nz làm mất uy tín thương hiệu. Mình nghĩ Toco nên sàng lọc loại bỏ những chi nhánh làm việc thiếu trách nhiệm pha chế dở nz để giữ vững thương hiệu. Mình thường uống chi nhánh phan xích long zới chi nhánh vinhome pha cực ngon. Chi nhánh d2 gần nhà mình nên đặt thử và sợ lun, ko bao jo uog chỗ này nữa",Foodyuser_B216f70b
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,9.0,"Thấy giảm 70% nên ham hố đặt hai ly có 40k một ly trà sữa ba anh em 70% đg 70% đá 1 ly trà quất 50%đg 30% đá, mở lai ly hết hồn mặc dù ít đá nhưng lượng nước ko đổi hơi ngọt xí, chất lượng vẫn y chang lúc ko km",Văn Nhan
TocoToco Bubble Tea D2 - Nguyễn Gia Trí,https://www.foody.vn/ho-chi-minh/tocotoco-bubble-tea-d2-nguyen-gia-tri,8.0,"Lần đầu order ts bạc hà, trà sakura ngân nhĩ, hồng trà
Nhận xét : 
+ Trà sữa bạc hà quá dở, nghe toàn mùi sữa bột, mùi bạc hà rất ít, cực kỳ nhạt và loãng dù 100% đường, không hề nghe mùi trà và cũng không béo chút nào như đang uống sữa bột vị bạc hà vậy, order không đá thì thấy ly đá quá chừng phải bỏ ra ; Cực kỳ dở 
+ Trà sakura ngân nhĩ ngon, nhưng ngân nhĩ hơi ít toàn thạch rau câu không 
+ Hồng trà nhạt dù 100% đường được cái order không đá thì làm đúng yêu cầu 
Lần hai order ts trân châu sợi, trà xanh chanh quất mật ong, trà collagen vitamin c
Nhận xét :
+ Trà sữa ngon, kem phomai béo rất ưng 
+ Trà xanh chanh quất và trà collagen chưa thử nhưng order không đá lại bỏ đá vào rất nhiều dù đã nhắc bên tổng đài foody là không đá mà vẫn bỏ 
Quán đang có deal giảm giá 70% nên tạm chấp nhận được nhưng quán cần đọc kỹ yêu cầu trên order của khách để làm đúng hơn hy vọng lần sau order sẽ làm đúng yêu cầu của khách",Nhi Nguyễn
